file,sentence_id,before_preprocess,after_preprocess,tokens
LIPITOR.887.txt,13,I feel like I have been cheated out of growing old naturally and will question every ailmant I have from now on as natural or statin induced.,i feel like i have been cheated out of growing old naturally and will question every ailmant i have from now on as natural or statin induced.,"['i', 'feel', 'like', 'i', 'have', 'been', 'cheated', 'out', 'of', 'growing', 'old', 'naturally', 'and', 'will', 'question', 'every', 'ailmant', 'i', 'have', 'from', 'now', 'on', 'as', 'natural', 'or', 'statin', 'induced', '.']"
LIPITOR.887.txt,14,"In my whole life, I didn't see a doctor as much as I have since I started Lipitor drugs and since I have been off of it.","in my whole life, i didn't see a doctor as much as i have since i started lipitor drugs and since i have been off of it.","['in', 'my', 'whole', 'life', ',', 'i', 'did', ""n't"", 'see', 'a', 'doctor', 'as', 'much', 'as', 'i', 'have', 'since', 'i', 'started', 'lipitor', 'drugs', 'and', 'since', 'i', 'have', 'been', 'off', 'of', 'it', '.']"
LIPITOR.887.txt,15,The doctor always brushed off my complaints or would write me a RX for another dangerous drug!,the doctor always brushed off my complaints or would write me a rx for another dangerous drug!,"['the', 'doctor', 'always', 'brushed', 'off', 'my', 'complaints', 'or', 'would', 'write', 'me', 'a', 'rx', 'for', 'another', 'dangerous', 'drug', '!']"
LIPITOR.887.txt,16,WHEN are doctors going to listen to the people are paying him to treat them and quit believing those who PROFIT from the sale of their drugs they push on unsuspecting people.,when are doctors going to listen to the people are paying him to treat them and quit believing those who profit from the sale of their drugs they push on unsuspecting people.,"['when', 'are', 'doctors', 'going', 'to', 'listen', 'to', 'the', 'people', 'are', 'paying', 'him', 'to', 'treat', 'them', 'and', 'quit', 'believing', 'those', 'who', 'profit', 'from', 'the', 'sale', 'of', 'their', 'drugs', 'they', 'push', 'on', 'unsuspecting', 'people', '.']"
LIPITOR.887.txt,17,(What happened to DO NO HARM? ),what happened to do no harm?,"['what', 'happened', 'to', 'do', 'no', 'harm', '?']"
LIPITOR.887.txt,18,.,.,['.']
LIPITOR.887.txt,19,"They have killed my faith in drugs, doctors and the FDA.","they have killed my faith in drugs, doctors and the fda.","['they', 'have', 'killed', 'my', 'faith', 'in', 'drugs', ',', 'doctors', 'and', 'the', 'fda', '.']"
LIPITOR.887.txt,20,"DOCTORS!
WAKE UP!!",doctors! wake up!!,"['doctors', '!', 'wake', 'up', '!', '!']"
LIPITOR.887.txt,21,THEY ARE MAKING YOU LOOK LIKE FOOLS AND IDIOTS that can be bought for a free lunch or a plate of cookies!,they are making you look like fools and idiots that can be bought for a free lunch or a plate of cookies!,"['they', 'are', 'making', 'you', 'look', 'like', 'fools', 'and', 'idiots', 'that', 'can', 'be', 'bought', 'for', 'a', 'free', 'lunch', 'or', 'a', 'plate', 'of', 'cookies', '!']"
LIPITOR.887.txt,22,"I also say, get those darn drug ads OFF of TV!.","i also say, get those darn drug ads off of tv!.","['i', 'also', 'say', ',', 'get', 'those', 'darn', 'drug', 'ads', 'off', 'of', 'tv', '!', '.']"
LIPITOR.888.txt,1,"loss of muscle, weakness, liver disfunction, exhaustion.","loss of muscle, weakness, liver disfunction, exhaustion.","['loss', 'of', 'muscle', ',', 'weakness', ',', 'liver', 'disfunction', ',', 'exhaustion', '.']"
LIPITOR.889.txt,1,"extreme muscle pain.
avoid this drug.",extreme muscle pain. avoid this drug.,"['extreme', 'muscle', 'pain', '.', 'avoid', 'this', 'drug', '.']"
LIPITOR.889.txt,2,do your research.,do your research.,"['do', 'your', 'research', '.']"
LIPITOR.89.txt,1,My levels went from 518 down to 175 to 190.,my levels went from 518 down to 175 to 190.,"['my', 'levels', 'went', 'from', '518', 'down', 'to', '175', 'to', '190', '.']"
LIPITOR.89.txt,2,No muscle pain or side effects.,no muscle pain or side effects.,"['no', 'muscle', 'pain', 'or', 'side', 'effects', '.']"
LIPITOR.89.txt,3,I also take 2000 MG of Niacin a day.,i also take 2000 milligrams of niacin a day.,"['i', 'also', 'take', '2000', 'milligrams', 'of', 'niacin', 'a', 'day', '.']"
LIPITOR.89.txt,4,Liver functions normal.,liver functions normal.,"['liver', 'functions', 'normal', '.']"
LIPITOR.890.txt,1,muscle pain/inability to walk with left foot pain.,muscle pain inability to walk with left foot pain.,"['muscle', 'pain', 'inability', 'to', 'walk', 'with', 'left', 'foot', 'pain', '.']"
LIPITOR.890.txt,2,Memory loss.,memory loss.,"['memory', 'loss', '.']"
LIPITOR.890.txt,3,overall loss of muscle tone.,overall loss of muscle tone.,"['overall', 'loss', 'of', 'muscle', 'tone', '.']"
LIPITOR.890.txt,4,Unable to control weight.,unable to control weight.,"['unable', 'to', 'control', 'weight', '.']"
LIPITOR.890.txt,5,Try to get a cardiologist to listen to you regarding symptoms.,try to get a cardiologist to listen to you regarding symptoms.,"['try', 'to', 'get', 'a', 'cardiologist', 'to', 'listen', 'to', 'you', 'regarding', 'symptoms', '.']"
LIPITOR.890.txt,6,Called Pfizer and talked with nurse there,called pfizer and talked with nurse there,"['called', 'pfizer', 'and', 'talked', 'with', 'nurse', 'there']"
LIPITOR.890.txt,7,and she recommended I let my doctor know about symptoms.,and she recommended i let my doctor know about symptoms.,"['and', 'she', 'recommended', 'i', 'let', 'my', 'doctor', 'know', 'about', 'symptoms', '.']"
LIPITOR.890.txt,8,She explained that drug was mfg in USA.,she explained that drug was mfg in usa.,"['she', 'explained', 'that', 'drug', 'was', 'mfg', 'in', 'usa', '.']"
LIPITOR.890.txt,9,"My concern was that maybe some of the drug was mfg outside of USA, like maybe China and that a portion of the formula was causing problems.","my concern was that maybe some of the drug was mfg outside of usa, like maybe china and that a portion of the formula was causing problems.","['my', 'concern', 'was', 'that', 'maybe', 'some', 'of', 'the', 'drug', 'was', 'mfg', 'outside', 'of', 'usa', ',', 'like', 'maybe', 'china', 'and', 'that', 'a', 'portion', 'of', 'the', 'formula', 'was', 'causing', 'problems', '.']"
LIPITOR.890.txt,10,But in general the whole formula is poison so far as I am concerned.,but in general the whole formula is poison so far as i am concerned.,"['but', 'in', 'general', 'the', 'whole', 'formula', 'is', 'poison', 'so', 'far', 'as', 'i', 'am', 'concerned', '.']"
LIPITOR.890.txt,11,Thank God for this website.,thank god for this website.,"['thank', 'god', 'for', 'this', 'website', '.']"
LIPITOR.890.txt,12,"Am seeing new GP this week, and if he doesn't take me off Lipitor, am going to do it myself.","am seeing new doctor this week, and if he doesn't take me off lipitor, am going to do it myself.","['am', 'seeing', 'new', 'doctor', 'this', 'week', ',', 'and', 'if', 'he', 'does', ""n't"", 'take', 'me', 'off', 'lipitor', ',', 'am', 'going', 'to', 'do', 'it', 'myself', '.']"
LIPITOR.890.txt,13,Will take my chances rather than live this hell any longer.,will take my chances rather than live this hell any longer.,"['will', 'take', 'my', 'chances', 'rather', 'than', 'live', 'this', 'hell', 'any', 'longer', '.']"
LIPITOR.890.txt,14,Have been on Lipitor for 6 years too long.,have been on lipitor for 6 years too long.,"['have', 'been', 'on', 'lipitor', 'for', '6', 'years', 'too', 'long', '.']"
LIPITOR.891.txt,1,mostly i suffer restless leg syndrom 30 min. into taking it.,mostly i suffer restless leg syndrom 30 min. into taking it.,"['mostly', 'i', 'suffer', 'restless', 'leg', 'syndrom', '30', 'min', '.', 'into', 'taking', 'it', '.']"
LIPITOR.891.txt,2,"otherwise, first dose i felt better.","otherwise, first dose i felt better.","['otherwise', ',', 'first', 'dose', 'i', 'felt', 'better', '.']"
LIPITOR.891.txt,3,be careful if you're on lipitor and your doctor begins to try and put you on medications for high triglycerides.,be careful if you're on lipitor and your doctor begins to try and put you on medications for high triglycerides.,"['be', 'careful', 'if', 'you', ""'re"", 'on', 'lipitor', 'and', 'your', 'doctor', 'begins', 'to', 'try', 'and', 'put', 'you', 'on', 'medications', 'for', 'high', 'triglycerides', '.']"
LIPITOR.891.txt,4,"i was put on tricor and it was extraordinarily horrible.
side effects you can't believe.",i was put on tricor and it was extraordinarily horrible. side effects you can't believe.,"['i', 'was', 'put', 'on', 'tricor', 'and', 'it', 'was', 'extraordinarily', 'horrible', '.', 'side', 'effects', 'you', 'ca', ""n't"", 'believe', '.']"
LIPITOR.891.txt,5,we summerized it as a conflict between the lipitor and tricor.,we summerized it as a conflict between the lipitor and tricor.,"['we', 'summerized', 'it', 'as', 'a', 'conflict', 'between', 'the', 'lipitor', 'and', 'tricor', '.']"
LIPITOR.891.txt,6,"if you must take another med for triglycerides and you begin to feel flu like, cramps in chest, legs, rashes appear, sleep very heavily, sleep alot or feel fatigued consider keeping tabs and if the side effects don't improve or there's more added in 2 weeks time, discontinue doseage.","if you must take another med for triglycerides and you begin to feel flu like, cramps in chest, legs, rashes appear, sleep very heavily, sleep alot or feel fatigued consider keeping tabs and if the side effects don't improve or there's more added in 2 weeks time, discontinue doseage.","['if', 'you', 'must', 'take', 'another', 'med', 'for', 'triglycerides', 'and', 'you', 'begin', 'to', 'feel', 'flu', 'like', ',', 'cramps', 'in', 'chest', ',', 'legs', ',', 'rashes', 'appear', ',', 'sleep', 'very', 'heavily', ',', 'sleep', 'alot', 'or', 'feel', 'fatigued', 'consider', 'keeping', 'tabs', 'and', 'if', 'the', 'side', 'effects', 'do', ""n't"", 'improve', 'or', 'there', ""'s"", 'more', 'added', 'in', '2', 'weeks', 'time', ',', 'discontinue', 'doseage', '.']"
LIPITOR.891.txt,7,"side effects may increase IE: gums swelling, visual anomalies, numbness in muscles, sore throat, soreness in mucous membrane areas.","side effects may increase ie gums swelling, visual anomalies, numbness in muscles, sore throat, soreness in mucous membrane areas.","['side', 'effects', 'may', 'increase', 'ie', 'gums', 'swelling', ',', 'visual', 'anomalies', ',', 'numbness', 'in', 'muscles', ',', 'sore', 'throat', ',', 'soreness', 'in', 'mucous', 'membrane', 'areas', '.']"
LIPITOR.892.txt,1,"At first I had muscle pain, but that faded out.","at first i had muscle pain, but that faded out.","['at', 'first', 'i', 'had', 'muscle', 'pain', ',', 'but', 'that', 'faded', 'out', '.']"
LIPITOR.892.txt,2,"Next effect was short term memory: I would gas up, then try to pay without hanging up the pump.","next effect was short term memory i would gas up, then try to pay without hanging up the pump.","['next', 'effect', 'was', 'short', 'term', 'memory', 'i', 'would', 'gas', 'up', ',', 'then', 'try', 'to', 'pay', 'without', 'hanging', 'up', 'the', 'pump', '.']"
LIPITOR.892.txt,3,"When I not only paid someone's bill but also drove off WITHOUT HANGING UP THE PUMP, I stopped taking the drug.","when i not only paid someone's bill but also drove off without hanging up the pump, i stopped taking the drug.","['when', 'i', 'not', 'only', 'paid', 'someone', ""'s"", 'bill', 'but', 'also', 'drove', 'off', 'without', 'hanging', 'up', 'the', 'pump', ',', 'i', 'stopped', 'taking', 'the', 'drug', '.']"
LIPITOR.892.txt,4,"While it did lower my Cholesterol numbers (as did Simvastatin afterwards), I'm not sure it was worth it.","while it did lower my cholesterol numbers as did simvastatin afterwards , i'm not sure it was worth it.","['while', 'it', 'did', 'lower', 'my', 'cholesterol', 'numbers', 'as', 'did', 'simvastatin', 'afterwards', ',', 'i', ""'m"", 'not', 'sure', 'it', 'was', 'worth', 'it', '.']"
LIPITOR.892.txt,5,Especially when I forget something important to my job and which I should have overlearned from years of gassing up cars.,especially when i forget something important to my job and which i should have overlearned from years of gassing up cars.,"['especially', 'when', 'i', 'forget', 'something', 'important', 'to', 'my', 'job', 'and', 'which', 'i', 'should', 'have', 'overlearned', 'from', 'years', 'of', 'gassing', 'up', 'cars', '.']"
LIPITOR.892.txt,6,"Memory is one of the things that cholesterol is used for making, and to me anything that cuts it off is best avoided.","memory is one of the things that cholesterol is used for making, and to me anything that cuts it off is best avoided.","['memory', 'is', 'one', 'of', 'the', 'things', 'that', 'cholesterol', 'is', 'used', 'for', 'making', ',', 'and', 'to', 'me', 'anything', 'that', 'cuts', 'it', 'off', 'is', 'best', 'avoided', '.']"
LIPITOR.893.txt,1,I had flu-like symptoms and my legs just ached.,i had flu-like symptoms and my legs just ached.,"['i', 'had', 'flu', '-', 'like', 'symptoms', 'and', 'my', 'legs', 'just', 'ached', '.']"
LIPITOR.893.txt,2,They hurt from my ankles to my hips and on certain days I could hardly walk.,they hurt from my ankles to my hips and on certain days i could hardly walk.,"['they', 'hurt', 'from', 'my', 'ankles', 'to', 'my', 'hips', 'and', 'on', 'certain', 'days', 'i', 'could', 'hardly', 'walk', '.']"
LIPITOR.893.txt,3,The sad part is that I am only 47 years old.,the sad part is that i am only 47 years old.,"['the', 'sad', 'part', 'is', 'that', 'i', 'am', 'only', '47', 'years', 'old', '.']"
LIPITOR.894.txt,1,"My doctor switched me from Pravachol to Lipitor almost a year ago because of a study that was done in CHF patients and when Lipitor was used, hospitalizations were cut almost in half.","my doctor switched me from pravachol to lipitor almost a year ago because of a study that was done in chf patients and when lipitor was used, hospitalizations were cut almost in half.","['my', 'doctor', 'switched', 'me', 'from', 'pravachol', 'to', 'lipitor', 'almost', 'a', 'year', 'ago', 'because', 'of', 'a', 'study', 'that', 'was', 'done', 'in', 'chf', 'patients', 'and', 'when', 'lipitor', 'was', 'used', ',', 'hospitalizations', 'were', 'cut', 'almost', 'in', 'half', '.']"
LIPITOR.894.txt,2,Normally I have to go into the hospital a minimum of 2 times a year.,normally i have to go into the hospital a minimum of 2 times a year.,"['normally', 'i', 'have', 'to', 'go', 'into', 'the', 'hospital', 'a', 'minimum', 'of', '2', 'times', 'a', 'year', '.']"
